dataResourceName,year,month,locality,decimalLatitude,decimalLongitude,stateProvince,scientificName
Victorian Biodiversity Atlas,2020,4,Site south of Sayers Track Hernes Oak,-38.23437,146.30199,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2021,9,484-502-0005 FPSP SLCP Tanjil,-37.93009,146.21394,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,3,"Babbingtons Road, LYONVILLE Babbingtons Road, LYONVILLE",-37.36987,144.24602,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,8,Strezlecki Highway Strezlecki Highway,-38.32847,146.25623,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,1,"Heathmere Vic. Levetts Rd, near number 54.",-38.25278,141.6323,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2021,2,Eildon - Warburton Road EILDON Eildon - Warburton Road EILDON,-37.40846,145.9746,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2023,4,7_FTW_1 Forrester Track West,-38.24458,146.9889,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,11,Whipstick 2 Wombat State Forest,-37.4893,144.3002,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2021,11,Toms Cap Reserve Willung South,-38.32552,146.78338,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,10,LGNP Sth S (13)_NA Glenelg Ark Project data 2022,-38.04566,141.11381,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2021,8,LT94 95 238/239 French Island:Soft_jaw_leg_hold,-38.36573,145.27579,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,12,Unnamed track east of Seaspray Road Stradbroke,-38.2614,147.13624,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,5,"West of Goodwood Road, Mullungdung Mullungdung State Forest",-38.42491,146.88433,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,6,"Torbetts Road,GILDEROY Torbetts Road,GILDEROY",-37.86817,145.71302,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,10,Annya22_NA Glenelg Ark Project data 2022,-37.99623,141.62143,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,11,Gipsy point lodge,-37.47884,149.67873,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2021,6,Seymour Golf Course 3km SE of Seymour,-37.04285,145.17242,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2021,3,"460-506-0005 Tanjil SF, Kenworth Tk",-37.91373,146.17252,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,12,Kevington Moonlight Spur Kevington Moonlight Spur,-37.36519,146.16403,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2023,6,203-012-0001 TUP107,-37.43644,143.94153,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,10,Hotspur10_NA Glenelg Ark Project data 2022,-37.91606,141.52091,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,7,Unnamed TANJIL Unnamed TANJIL,-37.96022,146.256,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2023,2,"Ruoaks Link Tk, Strathbogie Forest south of Ruoaks Rd for ca. 760 m",-36.92737,145.83058,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,10,Hotspur02_NA Glenelg Ark Project data 2022,-37.95098,141.45636,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2023,6,"Lerderderg - Chettle Road Chettle Road, Lerderderg",-37.45559,144.35612,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2021,1,Blanket Bay Road Cape Otway,-38.831,143.56109,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2023,9,"254-000-0111 Pipeline Rd, Otway FP",-38.49197,143.41214,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2023,2,Woodside - SFB- Boundary Road Boundary Road,-38.45906,146.89382,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,11,"Centre about Grey River VIC ( 1km) Kennett River VIC 3234, Australia",-38.67093,143.83986,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,5,"281-506-0012 Black Range SF, Tratford Break, Limestone",-37.29951,145.58181,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,,Withheld,-37.3924,144.2674,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2023,3,"Unnamed,MUSK Unnamed,MUSK",-37.36495,144.22764,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,3,Ten Mile Creek Road Narracan East,-38.28755,146.24455,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2023,3,"Glenlyon - Little Hampton Road,WHEATSHEAF Glenlyon - Little Hampton Road,WHEATSHEAF",-37.34417,144.2707,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,9,32597 A broad-scale camera trap survey of deer presence and abundance across Victoria using camera trap-distance samplin,-37.61261,144.40487,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2023,2,"SWZ7_WEST N of Simpson Track, 500m East of Water Commission Track, Wombat SF",-37.47477,144.08447,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,10,MtClay29_NA Glenelg Ark Project data 2022,-38.19931,141.69413,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,3,"Babbingtons Road,LYONVILLE Babbingtons Road,LYONVILLE",-37.36987,144.24602,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,4,Telegraph Road (1) Hedley/Port Albert,-38.67751,146.5084,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,3,"Centre about Tower Hill VIC ( 2km) Tower Hill VIC 3283, Australia",-38.31803,142.36358,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2023,2,"Barkstead-Ryans Track Sailors Creek Road, Barkstead",-37.41134,144.09834,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,8,"289-505-0008 Barnewall Plains Rd, Eildon",-37.33648,145.92927,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,5,Picnic Flat Track Gunyah,-38.51776,146.32614,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,9,"Lima East Road, CREEK JUNCTION Lima East Road, CREEK JUNCTION",-36.88223,145.89508,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2023,9,"254-000-0054 Pipeline Rd, Otway FP",-38.46077,143.44535,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,2,737-505-0002 Alfredo,-37.71441,147.47768,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,3,"Babbingtons Road, LYONVILLE Babbingtons Road, LYONVILLE",-37.36987,144.24602,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,12,"Willow Grove Road, Fumina Willow Grove Road",-37.93103,146.11253,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,11,"302-006-0002 PCL Don Juan, Tallarook State Forest",-37.13766,145.20042,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2023,6,"Spring Hill - Chesterfield Track Chesterfield Track, Spring Hill",-37.293,144.30918,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,11,"413-502-0006_visit2_obs6 Tiger Hill Rd, Benalla",-36.79809,146.1831,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,5,"Dumbells Tk off Barjarg Rd, Strathbogie Forest 2.5 km east of BonnieDoon Rd",-36.8805,145.88373,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2023,7,"Lerderderg - Allens Creek Road Allens Creek Road, Lerderderg",-37.43754,144.37039,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,6,g085 Royal Botanic Gardens Cranbourne,-38.1347,145.27574,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2021,7,Horden Vale Camera Grid Intersection of Great Ocean Road and Lighthouse Road,-38.80639,143.52018,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,10,MtClay01_NA Glenelg Ark Project data 2022,-38.17715,141.65222,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,6,Unnamed track east of Giffard Road Giffard,-38.33619,147.11062,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2021,2,She-oak Picnic Ground,-38.55382,143.94433,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,12,"SWZ47 Pronk Track, 600m NE of Blue Mountain, Wombat SF",-37.42909,144.30648,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2021,3,Grand Ridge Road Binginwarri,-38.48123,146.42549,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,,Withheld,-37.3924,144.2674,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,2,"Western Highway, Buangor Victoria 3375, Australia Western Highway, Buangor Victoria 3375, Australia",-37.35669,143.15287,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,11,Dutson Downs Treatment Facility About 25kms S/E of sale,-38.21961,147.27506,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,12,"SWZ12 1km E of Wombat Creek Dam, 400m S of Braham's Rd",-37.39299,144.1867,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2023,12,172-518-0107 Crofts Tk - Warrenmang,-37.08221,143.25678,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2021,10,Trailcam 3 Burge Family Reserve 275 m SW of reserve entrance,-37.02633,145.65177,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2023,1,"Blakeville - Green Gully Track Green Gully Track, Blakeville",-37.4562,144.26118,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2021,8,282-510-0003 Murrindindi area TerCam,-37.33545,145.65335,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,9,"Unnamed,CARINGAL Unnamed,CARINGAL",-37.94445,146.3735,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,10,Annya01_NA Glenelg Ark Project data 2022,-37.9823,141.50522,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2021,1,"Dandenong Ranges N Park, Olinda Eagle's Nest Rd /Herman's Track",-37.83943,145.39027,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2021,11,544 540 French Island:Soft_jaw_leg_hold,-38.3634,145.43549,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2021,11,388 389 French Island:Soft_jaw_leg_hold,-38.31301,145.29435,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,2,"735-508-0014_visit 4_obs_4 Fiddlers Track, Mount Alfred State Forest",-37.6687,147.48777,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2023,7,"Spring Hill - Chesterfield Track Chesterfield Track, Spring Hill",-37.295,144.30847,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,4,GBT3 C2 Forest,-37.95795,145.59794,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2021,9,Kw3x2 French Island:Soft_jaw_leg_hold,-38.32961,145.36895,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,2,Central Road Gunyah,-38.52203,146.27795,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,12,"Strickland Spur Track, MARYSVILLE Strickland Spur Track, MARYSVILLE",-37.57843,145.70187,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,1,"Pyrenees Forest Off Black Range Track, Pyrenees",-37.0881,143.28509,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,5,Olsens Road Morwell River Catchment,-38.48286,146.31051,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2023,1,Dunach NCR DUnach,-37.24717,143.72057,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,11,"302-006-0002 PCL Don Juan, Tallarook State Forest",-37.14057,145.2018,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2021,6,Acheron Way NARBETHONG Acheron Way NARBETHONG,-37.57712,145.69033,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,10,LGNPN22_NA Glenelg Ark Project data 2022,-38.04568,141.20535,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2021,8,Mullungdung State Forest Mill Track,-38.39951,146.83247,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,5,GBT3 C2 Forest,-37.95795,145.59794,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,12,Jack Smith Beach Road (2) Jack Smith Lake,-38.48475,147.04023,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,4,Carmichaels Road Foster North,-38.59369,146.13229,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,7,405 489 French Island: Leghold (Walk-through),-38.31039,145.29349,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,11,"735-508-0014_incidental_2 Fiddler's Tk, Mt Alfred SF",-37.67591,147.48638,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,1,Vinces Track Mirboo North,-38.35647,146.16711,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2023,6,"195-511-0001 S of Telegraph Rd, 3.5km E of Donnelly Hill, Wombat SF",-37.39753,144.08979,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2021,,Withheld,-37.3924,144.2674,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2021,12,Yandoit 9 Wombat State Forest,-37.2678,144.0541,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,11,Leonards Hill - Stewarts Creek Rd Unnamed Track off Leonards Hill-South Bullarto Rd,-37.42414,144.17753,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,11,"302-008-0011 PCL Bomber, Tallarook State Forest",-37.14551,145.20574,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,1,"Mt Cole Forest Escarpment Track, Mt Cole",-37.31903,143.27741,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2021,10,077 595 French Island:Soft_jaw_leg_hold,-38.29376,145.31947,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,9,"816-502-0008_2A Robinson Rd, Gelantipy SF",-37.17522,148.21851,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2021,10,077-595 French Island:Soft_jaw_leg_hold,-38.29359,145.31951,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2023,1,"Blakeville - Green Gully Track Green Gully Track, Blakeville",-37.46026,144.25722,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2021,5,AC04-H15 Adams Creek Nature Conservation Reserve,-38.31517,145.6163,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2023,5,"Black Range Road, LIMESTONE Black Range Road, LIMESTONE",-37.2656,145.58869,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,10,Hotspur26_NA Glenelg Ark Project data 2022,-37.87548,141.44225,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,3,Trentham - Old Blackwood Rd Old Blackwood Road,-37.44482,144.32581,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,4,Old Racecourse Reserve Trentham,-37.39889,144.32917,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2023,2,"Mccarthy Spur Road,NOOJEE Mccarthy Spur Road,NOOJEE",-37.8833,145.98441,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,10,Annya34_NA Glenelg Ark Project data 2022,-38.02177,141.63781,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,12,Kevington Moonlight Spur Kevington Moonlight Spur,-37.36517,146.16385,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,3,Ashbourne VIC 3442 GPN6897-121 Walshes Road-Woodend: Area 16.94 ha.,-37.364,144.4724,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2021,3,"New Holland Mouse camera survey_Site_NHM547 SiteID_NHM547_LakesideTk, Gippsland Lakes Coastal Park, Loch Sport",-38.07614,147.49357,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,6,299 262 French Island: Leghold (Walk-through),-38.31328,145.29437,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,10,LGNPN26_NA Glenelg Ark Project data 2022,-38.02017,141.17144,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2021,7,"Sam Creek near Dennis Rd 137 Dennis Rd, Molyullah",-36.63986,146.10638,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2023,3,"Barkstead South Road, BARKSTEAD Barkstead South Road, BARKSTEAD",-37.47272,144.09159,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2023,3,"Unnamed,BULLARTO Unnamed,BULLARTO",-37.37434,144.2252,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,8,Lorne district About 1km W of Lorne,-38.5442,143.96091,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2023,2,"487-502-0013_visit1_obs2 Middle Track, Erica SF",-37.96712,146.34608,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,3,"Creswick, Victoria, Australia Creswick, Victoria, Australia",-37.45369,143.93016,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,12,"445-501-0003 Alberton West SF, Ryans Rd",-38.59823,146.50082,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2023,5,"Drangsholt Track, LIMESTONE Drangsholt Track, LIMESTONE",-37.26648,145.58712,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,4,Hallston Road Hallston,-38.37467,146.04177,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2023,5,"Black Range Road, LIMESTONE Black Range Road, LIMESTONE",-37.2656,145.58869,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,9,"816-502-0008_2A Robinson Rd, Gelantipy SF",-37.17522,148.21851,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,12,Hawkins Road Seaspray,-38.27476,147.17065,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2022,1,"Bullarto South - Mount Wilson Mount Wilson Track, Bullarto South",-37.44621,144.25093,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2021,11,539-542 French Island:Soft_jaw_leg_hold,-38.33796,145.48336,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,6,Jacks Track Holey Plains,-38.23789,146.87202,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2021,12,"Northeast High Point Multiple old, hollow bearing trees; apiary site; informal camping; koala(s) siting; trail bike path",-37.06926,143.35138,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,3,"Dropmore, Victoria, Australia Dropmore, Victoria, Australia",-37.02887,145.45096,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,3,"Centre about Grey River VIC ( 2km) Grey River Road, Kennett River, VIC, AU",-38.67086,143.85998,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,9,Ferraris Road CREEK JUNCTION Ferraris Road CREEK JUNCTION,-36.9013,145.90368,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2023,6,"Grassy Creek North Track, MERRIJIG (BAIRNSDALE) Grassy Creek North Track, MERRIJIG (BAIRNSDALE)",-37.65299,147.45651,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2021,1,"344-511-0006 Brahams Rd, East Warburton",-37.78796,145.83093,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,6,Site east of Giffard H30 Bushland Reserve Giffard,-38.34345,147.12098,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2023,3,"Unnamed, MUSK Unnamed, MUSK",-37.36495,144.22764,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,10,Whipstick 3 Wombat State Forest,-37.4885,144.3006,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2020,4,GBT3 C2 Forest,-37.95795,145.59794,Victoria,Phascolarctos cinereus
Victorian Biodiversity Atlas,2021,1,Unnamed track north of Glendonald Road Hazelwood South,-38.3267,146.44841,Victoria,Phascolarctos cinereus
